ad_archive_id,page_id,page_name,ad_creation_time,ad_delivery_start_time,ad_delivery_stop_time,byline,ad_creative_bodies,ad_creative_link_titles,ad_creative_link_captions,ad_creative_link_descriptions,impressions,spend,currency,demographic_distribution,delivery_by_region,publisher_platforms,estimated_audience_size,languages
421296596018491,1721275931466984,"The Reclaim Party",2022-05-09,2022-05-09,2022-05-10,"The Reclaim Party","Watch @[100057657146835:2048:Dominic Frisby] on the @[100044176132141:2048:Laurence Fox] show!. 

They talk, money, bitcoin and how Brexit was supposed to give us Singapore on Thames, but we got Brussels on Thames.","Watch Dominic Frisby on the Laurence Fox show!. .",,,"lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",GBP,"{""age"":""18-24"",""gender"":""male"",""percentage"":0.007722},{""age"":""65+"",""gender"":""male"",""percentage"":0.428571},{""age"":""45-54"",""gender"":""male"",""percentage"":0.127413},{""age"":""55-64"",""gender"":""male"",""percentage"":0.370656},{""age"":""35-44"",""gender"":""male"",""percentage"":0.046332},{""age"":""25-34"",""gender"":""male"",""percentage"":0.019305}","{""region"":""England"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
1186785732058440,1721275931466984,"The Reclaim Party",2022-05-09,2022-05-09,2022-05-10,"The Reclaim Party","Watch @[100057657146835:2048:Dominic Frisby] on the @[100044176132141:2048:Laurence Fox] show!. 

They talk, money, bitcoin and how Brexit was supposed to give us Singapore on Thames, but we got Brussels on Thames.","Watch Dominic Frisby on the Laurence Fox show!. .",,,"lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",GBP,"{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.002049},{""age"":""18-24"",""gender"":""female"",""percentage"":0.040984},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.003074},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.004098},{""age"":""25-34"",""gender"":""female"",""percentage"":0.135246},{""age"":""35-44"",""gender"":""female"",""percentage"":0.120902},{""age"":""45-54"",""gender"":""female"",""percentage"":0.084016},{""age"":""55-64"",""gender"":""male"",""percentage"":0.072746},{""age"":""35-44"",""gender"":""male"",""percentage"":0.118852},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.005123},{""age"":""25-34"",""gender"":""male"",""percentage"":0.125},{""age"":""65+"",""gender"":""male"",""percentage"":0.039959},{""age"":""45-54"",""gender"":""male"",""percentage"":0.116803},{""age"":""18-24"",""gender"":""male"",""percentage"":0.016393},{""age"":""65+"",""gender"":""female"",""percentage"":0.042008},{""age"":""55-64"",""gender"":""female"",""percentage"":0.070697},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.002049}","{""region"":""England"",""percentage"":0.782564},{""region"":""Wales"",""percentage"":0.090256},{""region"":""Scotland"",""percentage"":0.089231},{""region"":""Northern Ireland"",""percentage"":0.037949}","facebook,instagram","lower_bound: 1000001",en
775791393585185,1721275931466984,"The Reclaim Party",2022-05-09,2022-05-09,2022-05-10,"The Reclaim Party","Watch @[100057657146835:2048:Dominic Frisby] on the @[100044176132141:2048:Laurence Fox] show!. 

They talk, money, bitcoin and how Brexit was supposed to give us Singapore on Thames, but we got Brussels on Thames.","Watch Dominic Frisby on the Laurence Fox show!. .",,,"lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",GBP,"{""age"":""18-24"",""gender"":""male"",""percentage"":0.003745},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.003745},{""age"":""25-34"",""gender"":""female"",""percentage"":0.009363},{""age"":""35-44"",""gender"":""male"",""percentage"":0.039326},{""age"":""65+"",""gender"":""female"",""percentage"":0.222846},{""age"":""45-54"",""gender"":""male"",""percentage"":0.110487},{""age"":""25-34"",""gender"":""male"",""percentage"":0.018727},{""age"":""55-64"",""gender"":""male"",""percentage"":0.237828},{""age"":""55-64"",""gender"":""female"",""percentage"":0.11985},{""age"":""65+"",""gender"":""male"",""percentage"":0.185393},{""age"":""45-54"",""gender"":""female"",""percentage"":0.033708},{""age"":""18-24"",""gender"":""female"",""percentage"":0.003745},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.005618},{""age"":""35-44"",""gender"":""female"",""percentage"":0.005618}","{""region"":""England"",""percentage"":0.812383},{""region"":""Wales"",""percentage"":0.071295},{""region"":""Scotland"",""percentage"":0.080675},{""region"":""Northern Ireland"",""percentage"":0.035647}","facebook,instagram","lower_bound: 1000001",en
694039385158712,571521209868455,"Citizens Rights Project",2022-05-06,2022-05-06,2022-05-14,"Noelia Martinez Castellanos","FREE multilingual support with pre/settled applications in Galashiels. We can also answer your questions. Book your appointment today!","Free support with your pre-settled and settled status in Galashiels",eventbrite.co.uk,https://www.eventbrite.co.uk/e/free-support-with-settled-status-application-galashiels-tickets-329642679127?fbclid=IwAR1hQa2dI2t-WCQizrlDTfEh3iddeJ6sZph5jDiORSHNdKvBp4lWCRoR9Oo,"lower_bound: 10000, upper_bound: 14999","lower_bound: 0, upper_bound: 99",GBP,"{""age"":""55-64"",""gender"":""male"",""percentage"":0.000387},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000387},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000773},{""age"":""65+"",""gender"":""female"",""percentage"":0.00116},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.004254},{""age"":""45-54"",""gender"":""female"",""percentage"":0.008507},{""age"":""35-44"",""gender"":""male"",""percentage"":0.011601},{""age"":""55-64"",""gender"":""female"",""percentage"":0.002707},{""age"":""18-24"",""gender"":""male"",""percentage"":0.146558},{""age"":""18-24"",""gender"":""female"",""percentage"":0.438128},{""age"":""25-34"",""gender"":""female"",""percentage"":0.2529},{""age"":""35-44"",""gender"":""female"",""percentage"":0.048724},{""age"":""25-34"",""gender"":""male"",""percentage"":0.079273},{""age"":""65+"",""gender"":""male"",""percentage"":0.00116},{""age"":""45-54"",""gender"":""male"",""percentage"":0.00348}","{""region"":""Unknown"",""percentage"":0.000394},{""region"":""England"",""percentage"":0.009059},{""region"":""Scotland"",""percentage"":0.990547}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
1637968449915610,25749647410,"The Labour Party",2022-05-05,2022-05-05,2022-05-05,"The Labour Party","Labour has a plan to provide you and your family with security with a one-off windfall tax on oil and gas profits to lower energy bills. Vote Labour today, Thursday 5 May.",,iwillvote.org.uk,,"lower_bound: 4000, upper_bound: 4999","lower_bound: 0, upper_bound: 99",GBP,"{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.002081},{""age"":""25-34"",""gender"":""female"",""percentage"":0.16025},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001041},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001457},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.002706},{""age"":""55-64"",""gender"":""male"",""percentage"":0.060354},{""age"":""18-24"",""gender"":""male"",""percentage"":0.03205},{""age"":""35-44"",""gender"":""female"",""percentage"":0.096774},{""age"":""25-34"",""gender"":""male"",""percentage"":0.23975},{""age"":""65+"",""gender"":""female"",""percentage"":0.036629},{""age"":""35-44"",""gender"":""male"",""percentage"":0.104475},{""age"":""45-54"",""gender"":""female"",""percentage"":0.052029},{""age"":""55-64"",""gender"":""female"",""percentage"":0.051197},{""age"":""18-24"",""gender"":""female"",""percentage"":0.049116},{""age"":""45-54"",""gender"":""male"",""percentage"":0.076379},{""age"":""65+"",""gender"":""male"",""percentage"":0.029136},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.00437},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000208}","{""region"":""Unknown"",""percentage"":0.000835},{""region"":""England"",""percentage"":0.956803},{""region"":""Wales"",""percentage"":0.035476},{""region"":""Scotland"",""percentage"":0.006052},{""region"":""Northern Ireland"",""percentage"":0.000835}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
794833404754866,25749647410,"The Labour Party",2022-05-04,2022-05-04,2022-05-05,"The Labour Party","Labour has a plan to provide you and your family with security with a one-off windfall tax on oil and gas profits to lower energy bills. Vote Labour today, Thursday 5 May.",,,,"lower_bound: 1000, upper_bound: 1999","lower_bound: 0, upper_bound: 99",GBP,"{""age"":""65+"",""gender"":""male"",""percentage"":0.016118},{""age"":""35-44"",""gender"":""female"",""percentage"":0.10021},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.002102},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000701},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.002803},{""age"":""18-24"",""gender"":""female"",""percentage"":0.024527},{""age"":""65+"",""gender"":""female"",""percentage"":0.019622},{""age"":""45-54"",""gender"":""female"",""percentage"":0.051857},{""age"":""25-34"",""gender"":""male"",""percentage"":0.274001},{""age"":""35-44"",""gender"":""male"",""percentage"":0.114226},{""age"":""45-54"",""gender"":""male"",""percentage"":0.08199},{""age"":""55-64"",""gender"":""female"",""percentage"":0.042046},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001402},{""age"":""18-24"",""gender"":""male"",""percentage"":0.028031},{""age"":""25-34"",""gender"":""female"",""percentage"":0.187807},{""age"":""55-64"",""gender"":""male"",""percentage"":0.050456},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.002102}","{""region"":""England"",""percentage"":0.953357},{""region"":""Wales"",""percentage"":0.041696},{""region"":""Scotland"",""percentage"":0.003534},{""region"":""Northern Ireland"",""percentage"":0.001413}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
566325704757237,25749647410,"The Labour Party",2022-05-04,2022-05-04,2022-05-05,"The Labour Party","Labour has a plan to provide you and your family with security with a one-off windfall tax on oil and gas profits to lower energy bills. Vote Labour tomorrow, Thursday 5 May.",,,,"lower_bound: 7000, upper_bound: 7999","lower_bound: 0, upper_bound: 99",GBP,"{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002101},{""age"":""35-44"",""gender"":""female"",""percentage"":0.114642},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.002101},{""age"":""65+"",""gender"":""male"",""percentage"":0.020749},{""age"":""55-64"",""gender"":""female"",""percentage"":0.044649},{""age"":""18-24"",""gender"":""female"",""percentage"":0.035062},{""age"":""25-34"",""gender"":""female"",""percentage"":0.154695},{""age"":""35-44"",""gender"":""male"",""percentage"":0.126592},{""age"":""55-64"",""gender"":""male"",""percentage"":0.053578},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.003546},{""age"":""25-34"",""gender"":""male"",""percentage"":0.24872},{""age"":""45-54"",""gender"":""male"",""percentage"":0.085752},{""age"":""45-54"",""gender"":""female"",""percentage"":0.057649},{""age"":""65+"",""gender"":""female"",""percentage"":0.0239},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001445},{""age"":""18-24"",""gender"":""male"",""percentage"":0.022981},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001707},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000131}","{""region"":""Unknown"",""percentage"":0.000262},{""region"":""England"",""percentage"":0.947134},{""region"":""Wales"",""percentage"":0.045783},{""region"":""Scotland"",""percentage"":0.004723},{""region"":""Northern Ireland"",""percentage"":0.002099}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
2239851502831070,111956985487415,"Social Democratic and Labour Party",2022-05-03,2022-05-04,2022-05-05,"Social Democratic and Labour Party (SDLP)","The cost-of-living crisis is immoral and scandalous. 

Working people can't heat their homes or feed their families while companies are making record profits. 

Our six-point-plan would put money into people's pockets.

@[100069403380721:2048:Colum Eastwood] #PeopleFirst #BBCNIdebate",,,,"lower_bound: 10000, upper_bound: 14999","lower_bound: 0, upper_bound: 99",GBP,"{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001091},{""age"":""35-44"",""gender"":""female"",""percentage"":0.143169},{""age"":""55-64"",""gender"":""male"",""percentage"":0.043632},{""age"":""25-34"",""gender"":""male"",""percentage"":0.186074},{""age"":""35-44"",""gender"":""male"",""percentage"":0.133806},{""age"":""45-54"",""gender"":""male"",""percentage"":0.094628},{""age"":""65+"",""gender"":""male"",""percentage"":0.017453},{""age"":""55-64"",""gender"":""female"",""percentage"":0.066085},{""age"":""45-54"",""gender"":""female"",""percentage"":0.10699},{""age"":""25-34"",""gender"":""female"",""percentage"":0.168621},{""age"":""65+"",""gender"":""female"",""percentage"":0.035088},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001909},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000273},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000182}","{""region"":""Northern Ireland"",""percentage"":1}","facebook,instagram","lower_bound: 10001, upper_bound: 50000",en
407600620900795,111956985487415,"Social Democratic and Labour Party",2022-05-03,2022-05-04,2022-05-05,"Social Democratic and Labour Party (SDLP)","The cost-of-living crisis is immoral and scandalous. 

Working people can't heat their homes or feed their families while companies are making record profits. 

Our six-point-plan would put money into people's pockets.

@[100069403380721:2048:Colum Eastwood] #PeopleFirst #BBCNIdebate",,,,"lower_bound: 25000, upper_bound: 29999","lower_bound: 0, upper_bound: 99",GBP,"{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000375},{""age"":""25-34"",""gender"":""female"",""percentage"":0.210761},{""age"":""13-17"",""gender"":""female"",""percentage"":8.3e-5},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002957},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000541},{""age"":""55-64"",""gender"":""male"",""percentage"":0.041977},{""age"":""35-44"",""gender"":""female"",""percentage"":0.158997},{""age"":""45-54"",""gender"":""male"",""percentage"":0.077125},{""age"":""65+"",""gender"":""female"",""percentage"":0.031358},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001124},{""age"":""35-44"",""gender"":""male"",""percentage"":0.116145},{""age"":""45-54"",""gender"":""female"",""percentage"":0.100446},{""age"":""25-34"",""gender"":""male"",""percentage"":0.176446},{""age"":""55-64"",""gender"":""female"",""percentage"":0.059051},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.002957},{""age"":""65+"",""gender"":""male"",""percentage"":0.019573},{""age"":""13-17"",""gender"":""unknown"",""percentage"":8.3e-5}","{""region"":""England"",""percentage"":0.000418},{""region"":""Northern Ireland"",""percentage"":0.999582}","facebook,instagram","lower_bound: 50001, upper_bound: 100000",en
746655209825252,111956985487415,"Social Democratic and Labour Party",2022-05-03,2022-05-04,2022-05-05,"Social Democratic and Labour Party (SDLP)","The cost-of-living crisis is immoral and scandalous. 

Working people can't heat their homes or feed their families while companies are making record profits. 

Our six-point-plan would put money into people's pockets.

@[100069403380721:2048:Colum Eastwood] #PeopleFirst #BBCNIdebate",,,,"lower_bound: 8000, upper_bound: 8999","lower_bound: 0, upper_bound: 99",GBP,"{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001412},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003466},{""age"":""65+"",""gender"":""female"",""percentage"":0.02311},{""age"":""65+"",""gender"":""male"",""percentage"":0.01515},{""age"":""55-64"",""gender"":""male"",""percentage"":0.034921},{""age"":""25-34"",""gender"":""female"",""percentage"":0.244576},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.00321},{""age"":""25-34"",""gender"":""male"",""percentage"":0.17743},{""age"":""35-44"",""gender"":""female"",""percentage"":0.165618},{""age"":""45-54"",""gender"":""male"",""percentage"":0.071896},{""age"":""45-54"",""gender"":""female"",""percentage"":0.083965},{""age"":""35-44"",""gender"":""male"",""percentage"":0.120683},{""age"":""55-64"",""gender"":""female"",""percentage"":0.053794},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000642},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000128}","{""region"":""Northern Ireland"",""percentage"":1}","facebook,instagram","lower_bound: 50001, upper_bound: 100000",en
1179163892880290,111956985487415,"Social Democratic and Labour Party",2022-05-03,2022-05-04,2022-05-05,"Social Democratic and Labour Party (SDLP)","The cost-of-living crisis is immoral and scandalous. 

Working people can't heat their homes or feed their families while companies are making record profits. 

Our six-point-plan would put money into people's pockets.

@[100069403380721:2048:Colum Eastwood] #PeopleFirst #BBCNIdebate",,,,"lower_bound: 20000, upper_bound: 24999","lower_bound: 0, upper_bound: 99",GBP,"{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.002108},{""age"":""45-54"",""gender"":""female"",""percentage"":0.091576},{""age"":""13-17"",""gender"":""female"",""percentage"":0.000138},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001421},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002796},{""age"":""25-34"",""gender"":""male"",""percentage"":0.187735},{""age"":""25-34"",""gender"":""female"",""percentage"":0.227152},{""age"":""35-44"",""gender"":""female"",""percentage"":0.161747},{""age"":""35-44"",""gender"":""male"",""percentage"":0.11023},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000825},{""age"":""55-64"",""gender"":""male"",""percentage"":0.0363},{""age"":""45-54"",""gender"":""male"",""percentage"":0.065542},{""age"":""55-64"",""gender"":""female"",""percentage"":0.061463},{""age"":""65+"",""gender"":""female"",""percentage"":0.031946},{""age"":""65+"",""gender"":""male"",""percentage"":0.018425},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000413},{""age"":""13-17"",""gender"":""male"",""percentage"":0.000183}","{""region"":""Northern Ireland"",""percentage"":1}","facebook,instagram","lower_bound: 10001, upper_bound: 50000",en
361345499300234,111956985487415,"Social Democratic and Labour Party",2022-05-03,2022-05-04,2022-05-05,"Social Democratic and Labour Party (SDLP)","The cost-of-living crisis is immoral and scandalous. 

Working people can't heat their homes or feed their families while companies are making record profits. 

Our six-point-plan would put money into people's pockets.

@[100069403380721:2048:Colum Eastwood] #PeopleFirst #BBCNIdebate",,,,"lower_bound: 25000, upper_bound: 29999","lower_bound: 100, upper_bound: 199",GBP,"{""age"":""18-24"",""gender"":""unknown"",""percentage"":7.2e-5},{""age"":""25-34"",""gender"":""female"",""percentage"":0.179374},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000651},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002786},{""age"":""45-54"",""gender"":""male"",""percentage"":0.079175},{""age"":""55-64"",""gender"":""male"",""percentage"":0.041433},{""age"":""65+"",""gender"":""female"",""percentage"":0.035824},{""age"":""35-44"",""gender"":""male"",""percentage"":0.1167},{""age"":""35-44"",""gender"":""female"",""percentage"":0.141343},{""age"":""18-24"",""gender"":""male"",""percentage"":0.020554},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000905},{""age"":""18-24"",""gender"":""female"",""percentage"":0.022254},{""age"":""55-64"",""gender"":""female"",""percentage"":0.063615},{""age"":""25-34"",""gender"":""male"",""percentage"":0.16613},{""age"":""45-54"",""gender"":""female"",""percentage"":0.10266},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.002171},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000796},{""age"":""65+"",""gender"":""male"",""percentage"":0.023485},{""age"":""13-17"",""gender"":""male"",""percentage"":7.2e-5}","{""region"":""England"",""percentage"":0.000109},{""region"":""Northern Ireland"",""percentage"":0.999891}","facebook,instagram","lower_bound: 50001, upper_bound: 100000",en
991849441463248,111956985487415,"Social Democratic and Labour Party",2022-05-03,2022-05-04,2022-05-05,"Social Democratic and Labour Party (SDLP)","The cost-of-living crisis is immoral and scandalous. 

Working people can't heat their homes or feed their families while companies are making record profits. 

Our six-point-plan would put money into people's pockets.

@[100069403380721:2048:Colum Eastwood] #PeopleFirst #BBCNIdebate",,,,"lower_bound: 20000, upper_bound: 24999","lower_bound: 0, upper_bound: 99",GBP,"{""age"":""13-17"",""gender"":""unknown"",""percentage"":9.1e-5},{""age"":""35-44"",""gender"":""female"",""percentage"":0.144511},{""age"":""13-17"",""gender"":""female"",""percentage"":0.000137},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.00041},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.002598},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003281},{""age"":""65+"",""gender"":""female"",""percentage"":0.025749},{""age"":""45-54"",""gender"":""female"",""percentage"":0.078111},{""age"":""55-64"",""gender"":""male"",""percentage"":0.030944},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000638},{""age"":""25-34"",""gender"":""female"",""percentage"":0.252017},{""age"":""35-44"",""gender"":""male"",""percentage"":0.10901},{""age"":""25-34"",""gender"":""male"",""percentage"":0.225676},{""age"":""45-54"",""gender"":""male"",""percentage"":0.059017},{""age"":""55-64"",""gender"":""female"",""percentage"":0.046666},{""age"":""65+"",""gender"":""male"",""percentage"":0.019277},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001777},{""age"":""13-17"",""gender"":""male"",""percentage"":9.1e-5}","{""region"":""Northern Ireland"",""percentage"":1}","facebook,instagram","lower_bound: 50001, upper_bound: 100000",en
998507760799393,111956985487415,"Social Democratic and Labour Party",2022-05-03,2022-05-04,2022-05-05,"Social Democratic and Labour Party (SDLP)","The cost-of-living crisis is immoral and scandalous. 

Working people can't heat their homes or feed their families while companies are making record profits. 

Our six-point-plan would put money into people's pockets.

@[100069403380721:2048:Colum Eastwood] #PeopleFirst #BBCNIdebate",,,,"lower_bound: 20000, upper_bound: 24999","lower_bound: 0, upper_bound: 99",GBP,"{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000764},{""age"":""45-54"",""gender"":""male"",""percentage"":0.082904},{""age"":""13-17"",""gender"":""female"",""percentage"":4.8e-5},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.00105},{""age"":""65+"",""gender"":""female"",""percentage"":0.033744},{""age"":""55-64"",""gender"":""male"",""percentage"":0.045771},{""age"":""25-34"",""gender"":""female"",""percentage"":0.19096},{""age"":""35-44"",""gender"":""female"",""percentage"":0.156787},{""age"":""35-44"",""gender"":""male"",""percentage"":0.127768},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.00148},{""age"":""25-34"",""gender"":""male"",""percentage"":0.179506},{""age"":""55-64"",""gender"":""female"",""percentage"":0.059422},{""age"":""45-54"",""gender"":""female"",""percentage"":0.097795},{""age"":""65+"",""gender"":""male"",""percentage"":0.019139},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.00043},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002386},{""age"":""13-17"",""gender"":""male"",""percentage"":4.8e-5}","{""region"":""Northern Ireland"",""percentage"":1}","facebook,instagram","lower_bound: 50001, upper_bound: 100000",en
515347330297988,111956985487415,"Social Democratic and Labour Party",2022-05-03,2022-05-04,2022-05-05,"Social Democratic and Labour Party (SDLP)","The cost-of-living crisis is immoral and scandalous. 

Working people can't heat their homes or feed their families while companies are making record profits. 

Our six-point-plan would put money into people's pockets.

@[100069403380721:2048:Colum Eastwood] #PeopleFirst #BBCNIdebate",,,,"lower_bound: 30000, upper_bound: 34999","lower_bound: 100, upper_bound: 199",GBP,"{""age"":""13-17"",""gender"":""unknown"",""percentage"":3.4e-5},{""age"":""55-64"",""gender"":""female"",""percentage"":0.066054},{""age"":""13-17"",""gender"":""male"",""percentage"":0.000103},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000615},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.00106},{""age"":""65+"",""gender"":""male"",""percentage"":0.020684},{""age"":""65+"",""gender"":""female"",""percentage"":0.037882},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002974},{""age"":""25-34"",""gender"":""female"",""percentage"":0.178263},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.00065},{""age"":""35-44"",""gender"":""female"",""percentage"":0.158638},{""age"":""45-54"",""gender"":""male"",""percentage"":0.081336},{""age"":""25-34"",""gender"":""male"",""percentage"":0.169681},{""age"":""35-44"",""gender"":""male"",""percentage"":0.134774},{""age"":""45-54"",""gender"":""female"",""percentage"":0.103422},{""age"":""55-64"",""gender"":""male"",""percentage"":0.042019},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001709},{""age"":""13-17"",""gender"":""female"",""percentage"":0.000103}","{""region"":""Northern Ireland"",""percentage"":1}","facebook,instagram","lower_bound: 50001, upper_bound: 100000",en
3243701492530216,111956985487415,"Social Democratic and Labour Party",2022-05-03,2022-05-04,2022-05-05,"Social Democratic and Labour Party (SDLP)","The cost-of-living crisis is immoral and scandalous. 

Working people can't heat their homes or feed their families while companies are making record profits. 

Our six-point-plan would put money into people's pockets.

@[100069403380721:2048:Colum Eastwood] #PeopleFirst #BBCNIdebate",,,,"lower_bound: 20000, upper_bound: 24999","lower_bound: 0, upper_bound: 99",GBP,"{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001004},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000602},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001305},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002108},{""age"":""65+"",""gender"":""female"",""percentage"":0.024346},{""age"":""25-34"",""gender"":""female"",""percentage"":0.25566},{""age"":""55-64"",""gender"":""male"",""percentage"":0.029968},{""age"":""35-44"",""gender"":""female"",""percentage"":0.164148},{""age"":""35-44"",""gender"":""male"",""percentage"":0.10893},{""age"":""45-54"",""gender"":""male"",""percentage"":0.059334},{""age"":""25-34"",""gender"":""male"",""percentage"":0.194167},{""age"":""55-64"",""gender"":""female"",""percentage"":0.05833},{""age"":""45-54"",""gender"":""female"",""percentage"":0.085538},{""age"":""65+"",""gender"":""male"",""percentage"":0.014256},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000251},{""age"":""13-17"",""gender"":""male"",""percentage"":5.0e-5}","{""region"":""Northern Ireland"",""percentage"":1}","facebook,instagram","lower_bound: 50001, upper_bound: 100000",en
986855708693792,111956985487415,"Social Democratic and Labour Party",2022-05-03,2022-05-04,2022-05-05,"Social Democratic and Labour Party (SDLP)","The cost-of-living crisis is immoral and scandalous. 

Working people can't heat their homes or feed their families while companies are making record profits. 

Our six-point-plan would put money into people's pockets.

@[100069403380721:2048:Colum Eastwood] #PeopleFirst #BBCNIdebate",,,,"lower_bound: 20000, upper_bound: 24999","lower_bound: 0, upper_bound: 99",GBP,"{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001035},{""age"":""55-64"",""gender"":""male"",""percentage"":0.038837},{""age"":""13-17"",""gender"":""male"",""percentage"":4.9e-5},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.00069},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001922},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000444},{""age"":""65+"",""gender"":""female"",""percentage"":0.03031},{""age"":""45-54"",""gender"":""female"",""percentage"":0.101035},{""age"":""25-34"",""gender"":""male"",""percentage"":0.168408},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.00276},{""age"":""35-44"",""gender"":""female"",""percentage"":0.166732},{""age"":""35-44"",""gender"":""male"",""percentage"":0.117299},{""age"":""55-64"",""gender"":""female"",""percentage"":0.060818},{""age"":""25-34"",""gender"":""female"",""percentage"":0.215574},{""age"":""45-54"",""gender"":""male"",""percentage"":0.076047},{""age"":""65+"",""gender"":""male"",""percentage"":0.017989},{""age"":""13-17"",""gender"":""female"",""percentage"":4.9e-5}","{""region"":""Northern Ireland"",""percentage"":1}","facebook,instagram","lower_bound: 50001, upper_bound: 100000",en
