Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
TotalEnergies,TotalEnergiesSouthAfrica,100064874160082,ENERGY_COMPANY,ZA,"TotalEnergies is a broad energy company that produces and markets energies on a global scale: oil and biofuels, natural gas and green gases, renewables and electricity.",2011-02-16 07:26:00,10295093,10298968,2024-02-27 06:00:05 GMT,2024-02-27,06:00:05,Photo,114,79,10,14,10,0,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/100064874160082/posts/846116944227437,Rise and shine with a creamy cappuccino from Café Bonjour! Treat yourself to a little pick-me-up this Tuesday morning☕😀,https://www.facebook.com/photo.php?fbid=846116927560772&set=a.743395387832927&type=3,,,,,,,,1.81
Shell,ShellSlovensko,100067676807339,ENERGY_COMPANY,IN,Energy Company,2018-09-05 09:12:26,9637496,9638996,2024-05-27 09:48:18 BST,2024-05-27,09:48:18,Native Video,322,135,162,21,2,2,0,0,0,0,owned,Yes,9527,9621,0,00:00:18,https://www.facebook.com/100067676807339/posts/793357502930136,"🚗 Súťaž 🚗 Vyhrajte 2 vstupenky na automobilovú slávnosť Legendy v Prahe a chutné občerstvenie z foodtrucku Shell Café. Napíšte nám do komentára, s kým by ste sa v prípade výhry podelili. Svoje odpovede môžete písať do polnoci 29.5. Nasledujúci deň vyberieme jedného výhercu dvoch lístkov a poukážok na občerstvenie Shell Café. Kompletné pravidlá: https://bit.ly/3QTbjuf:=:https://www.shell.sk/motoristi/akcie/podmienky-a-pravidla-sutaze-o-listky-na-legendy-a-poukaz-na-obcersvenie-z-foodtrucku-shell-cafe.html",https://www.facebook.com/ShellSlovensko/videos/337875495776172/,,,,,,,,1.81
Shell,ShellMagyarorszag,100066797771193,ENERGY_COMPANY,HU,Üdvözöljük a Shell Hungary zRt hivatalos Facebook oldalán,2018-07-10 14:33:00,9680083,9681278,2024-01-08 12:46:02 GMT,2024-01-08,12:46:02,Native Video,141,124,1,12,2,0,1,0,1,0,owned,Yes,152777,152923,0,00:00:35,https://www.facebook.com/100066797771193/posts/711389061097680,"🌟 🚗 Legyen Ön is pontmilliomos! 🚗 🌟 Nyerjen havonta 1 millió ClubSmart pontot vagy Shell V-Power tankolással hetente 100 000 Ft értékű prémium üzemanyag-utalványt a megújult ClubSmart Programmal!* 🏆💳 Hogyan indulhat el a nyeremények felé vezető úton? 🤔 1. Töltse le a Shell Appot és regisztráljon a ClubSmart programba! 2. Aktiválja ClubSmart fiókjában a ""Legyen Ön is pontmilliomos"" Promóció ajánlatát. 2. Ezután tankoljon legalább 25 liter továbbfejlesztett Shell V-Power vagy Shell FuelSave üzemanyagot, vagy külön vásárlási tranzakcióban vásároljon legalább 3000 Ft értékben Shell Shop terméket (kivéve: autópálya-matrica, e-útdíj és online telefonegyenlegfeltöltés, és az egyes Töltőállomások shopjának vendégterében elhelyezett automata gépből történő vásárlás), fizetéskor használja ClubSmart kártyáját, és így Ön a vásárlásával automatikusan részt vesz a havi 1 millió ClubSmart pont sorsolásán. Ha 25 liter Shell V-Power üzemanyagot vásárol, akkor vásárlási tranzakciójával Ön automatikusan részt vesz a heti 100.000 Ft értékű üzemanyag-utalvány sorsolásán is. *A tájékoztatás nem teljes körű, további részletek: https://go.shell.com/3TRWU3z:=:https://www.clubsmart.shell.hu/promotion/13801?utm_medium=social_organic&utm_content=___&utm_campaign=__-_&utm_source=facebook&postid=12266305480&linkId=260267938",https://www.facebook.com/ShellMagyarorszag/videos/811649517158172/,,,Legyen Ön is pontmilliomos!,,,,,1.81
TotalEnergies,TotalEnergiesNigeria,100070002664595,ENERGY_COMPANY,NG,"TotalEnergies is a broad energy company that produces and markets energies on a global scale: oil and biofuels, natural gas and green gases, renewables and electricity. ",2013-08-29 10:04:23,10321271,10324137,2024-05-21 15:56:39 BST,2024-05-21,15:56:39,Photo,94,63,8,21,2,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100070002664595/posts/742114681465281,"With TotalEnergies Rubia, you experience unmatched protection and efficiency, minimizing wear and maintenance cost, ensuring reliable operation. Visit the nearest TotalEnergies Service Station today for your quality lubricants! #TotalEnergiesRubia #PowerUpYourEngine #HeavyDutyPerformance #TruckLife #ConstructionLife #EngineOil #FuelEfficiency",https://www.facebook.com/photo.php?fbid=742114624798620&set=a.606687608341323&type=3,,KEBH 28 Oplo O t 오브트 MRNN 4GN TotolEnergies RUBIA Innidinungias RUBIA FLEET -300 100 FLEET HD HD300 15W-40 -40 15W 15W-40 4L TotalEnergies Maintain your Diesel Engines with TotalEnergies Rubia!! Experiencce TotalEnergies Premium Lubricants Through The Years,,,,,,1.81
Shell,ShellCeskaRepublika,100063958273414,ENERGY_COMPANY,IN,Energy Company,2018-09-05 09:11:03,9619162,9620548,2024-04-30 12:35:26 BST,2024-04-30,12:35:26,Photo,271,113,86,1,34,3,31,2,0,1,,-,0,0,0,N/A,https://www.facebook.com/100063958273414/posts/886194860189115,"Dobrá zpráva pro všechny příznivce bezmasé stravy – Shell hot dog máme nově i v rostlinné verzi. 😊 Na receptu jsme si dali záležet, náš nový Gourmet Veggie Hot Dog je chutný a díky sušené cibulce i křupavý. Samozřejmě dáváme pozor na to, aby se náš rostlinný „párek“ nikde nepotkal s tím masovým, proto ho nabízíme na vybraných stanicích s odděleným ohřevem. Dejte nám vědět, jak vám chutnal. Více informací o bezmasých novinkách najdete zde: https://www.shell.cz/pro-motoristy/shell-cafe/obcerstveni.html",https://www.facebook.com/photo.php?fbid=886170846858183&set=a.749347580540511&type=3,,Novinka vegetarian,,,,,,1.81
bp,BPemPortugal,100063401018124,ENERGY_COMPANY,PT,"95 anos em Portugal, e ainda agora começámos.",2019-01-03 11:01:41,1072249,1073080,2024-03-08 11:22:38 GMT,2024-03-08,11:22:38,Native Video,139,80,8,11,39,0,1,0,0,0,owned,Yes,1160,1686,0,00:01:01,https://www.facebook.com/100063401018124/posts/770585218398172,"Neste Dia da Mulher, a nossa CEO, Sílvia Barata, contou-nos um pouco sobre aquilo que é o seu dia-a-dia, partilhou alguns conselhos de carreira, estilo de liderança e políticas da bp em prol da igualdade de género, através da presença fundamental de várias mulheres dentro da equipa em Portugal, nas mais diversas funções. Neste nosso mundo movido por energia e inovação, tentamos entregar aquilo a que a bp se propõe: O melhor, todos os dias. Feliz Dia da Mulher! 🌟 #bp95anosemPortugal #bpportugal",https://www.facebook.com/BPemPortugal/videos/7268010189943878/,,,Pessoas bp | 95 Anos em Portugal,,,,,1.81
TotalEnergies,TotalEnergiesEgypt,100064446531755,ENERGY_COMPANY,EG,"TotalEnergies is a broad energy company that produces and markets energies on a global scale: oil and biofuels, natural gas and green gases, renewables, and electricity.",2015-06-17 08:41:39,10304626,10316335,2024-03-20 18:04:01 GMT,2024-03-20,18:04:01,Photo,220,184,7,8,15,1,1,0,0,4,,-,0,0,0,N/A,https://www.facebook.com/100064446531755/posts/801046342053576,خليك جزء من نجاح توتال إنرجيز. وانضم لينا الاّن. توتال إنرجيز فتحت باب التقديم علشان تكون أحد وكلائها. ادخل على اللينك ده، و املى استمارة التقديم، وهتعرف إيه المحطات المتاح إنك تكون وكيل ليها، https://totalenergies.eg/ar/totalenergies-network-dealers-recruitments وبياناتك هتفضل دايما عندنا ، علشان نبعتلك باستمرار بأحدث المحطات المتاحة مستني إيه…. انضم لتوتال إنرجيز الآن.,https://www.facebook.com/photo.php?fbid=801046292053581&set=a.695425195949025&type=3,,,,,,,,1.8
Shell,ShellBulgaria,100066370432366,ENERGY_COMPANY,IN,Добре дошли в официалната страница на Shell.,2018-07-04 14:46:50,9599781,9601016,2024-04-22 12:10:27 BST,2024-04-22,12:10:27,Native Video,191,150,8,13,17,0,3,0,0,0,owned,No,306467,306782,0,00:00:10,https://www.facebook.com/100066370432366/posts/752396956982645,"😋🌭 Хапни вкусно хотдог в Shell Café и събери 4 стикера – за награда ще получиш 🌭 XXL напълно безплатно! Избери между класически, чикенито или XXL, единичен или двоен. 🌭 Научи как да вземеш и подарък термочаша на www.shell.bg.:=:https://www.shell.bg/",https://www.facebook.com/ShellBulgaria/videos/1589896951847714/,,,Любимият хотдог ти носи подаръци,,,,,1.8
Shell,ShellTunisieLtd,100068038514139,ENERGY_COMPANY,IN,"En Tunisie, les produits et services Shell sont commercialisés par l’entreprise Vivo Energy plc, fran",2018-01-30 15:32:05,9609698,9611954,2024-05-01 08:00:23 BST,2024-05-01,08:00:23,Native Video,117,95,5,5,11,0,0,0,1,0,owned,Yes,50371,50504,0,00:00:13,https://www.facebook.com/100068038514139/posts/758261499785127,Shell vous souhaite une joyeuse fête du travail 💪🇹🇳,https://www.facebook.com/ShellTunisieLtd/videos/1106138787259845/,,,joyeuse fête du travail à toutes et à tous 💪🇹🇳,,,,,1.8
bp,BPinTurkiye,100064821429919,ENERGY_COMPANY,TR,Tam 108 yıldır ülkemizde faaliyet gösteren bp’nin Türkiye’deki resmi Facebook hesabına hoş geldiniz!,2013-10-20 19:58:53,1072643,1074446,2024-04-15 08:00:19 BST,2024-04-15,08:00:19,Native Video,99,83,6,6,4,0,0,0,0,0,owned,Yes,114467,114557,0,00:00:06,https://www.facebook.com/100064821429919/posts/842764514560922,"Uzun yolları keyifli kılan eşsiz manzaralara ve tatlı sohbetlere eşlik edecek Wild Bean Cafe kahvesi, gününüzü lezzetlendirmek için bp istasyonlarında. 💚🚗 #bpTürkiye",https://www.facebook.com/BPinTurkiye/videos/939412137970165/,,,Wild Bean Cafe,,,,,1.8
TotalEnergies,TotalEnergiesBelgium,100064422380361,ENERGY_COMPANY,BE,Multi-energy company that produces & markets energies on a global scale.,2011-08-30 13:37:36,10304626,10302122,2024-03-20 09:00:06 GMT,2024-03-20,09:00:06,Link,72,2,64,0,0,0,0,1,5,0,,-,0,0,0,N/A,https://www.facebook.com/100064422380361/posts/836080348549370,🔌 De slaapmodus van elektrische apparaten kost handenvol geld. Weet jij hoeveel je precies betaalt voor sluimerverbruik? Ontdek het hier én in onze blog over de stand-bymodus. wattiswaar.be 🔌 Le mode veille des appareils électriques vous coûte cher. Savez-vous exactement combien vous payez quand vos appareils sont en mode veille ? Les réponses ici et dans notre article sur le mode veille. wattenvrai.be,https://totalenergies.be/fr/particuliers/blog/ma-consommation/consommation-en-mode-veille-soyez-vigilants-et-economisez-pas-mal?utm_source=facebook&utm_medium=social&utm_campaign=brand-b2c-watt_is_waar-11022024-social-facebook&utm_content=wattiswaar2024_carousel4_fr,https://totalenergies.be/fr/particuliers/blog/ma-consommation/consommation-en-mode-veille-soyez-vigilants-et-economisez-pas-mal,,,,,,,1.8
TotalEnergies,TotalEnergiesUK,100064840175046,ENERGY_COMPANY,FR,"
TotalEnergies is multi-energy company that produces & markets energies on a global scale: oil & biofuels, natural gas & green gases, renewables & electricity. 

Follow this page for the latest news and updates from TotalEnergies in the UK.",2012-01-20 12:21:18,10329547,10330347,2024-04-30 10:30:01 BST,2024-04-30,10:30:01,Photo,36,32,1,1,0,1,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/100064840175046/posts/867391492098849,"Congratulations to all the winners of our HSE Awards! Every year, our HSE Awards recognise the achievements that have led to improvements in our health, safety, environment and carbon footprint performance. This year we had over 100 nominations from individuals and teams, including our partner organisations, showing that by working together, we can operate in a safe and responsible manner. Thank you to everyone who was nominated for your contributions in championing better health, safer work, lower emissions and environmental protection.",https://www.facebook.com/photo.php?fbid=867391472098851&set=a.717272613777405&type=3,,2023 TotalEnergies E&P UK S 有次,,,,,,1.8
TotalEnergies,TotalEnergiesCongo,100066592993249,ENERGY_COMPANY,FR,TotalEnergies est une compagnie multi-énergies mondiale de production et de fourniture d’énergies : p,2014-07-24 11:02:05,10282723,10284235,2024-04-17 09:15:31 BST,2024-04-17,09:15:31,Native Video,36,29,2,4,1,0,0,0,0,0,owned,Yes,425,485,0,00:05:12,https://www.facebook.com/100066592993249/posts/762635162632910,"REPORTAGE - Carburant : d'une plateforme pétrolière au Congo à la pompe, tout comprendre au parcours du pétrole Une équipe de la chaîne de télévision française TF1 s’est immergée dans l’univers du pétrole, depuis les têtes de puits jusqu’aux réservoirs de carburant. Sur le Likouf, l'une des plateformes pétrolières de TotalEnergies, au large de Pointe-Noire en République du Congo, l’équipe de reportage a pu partager le quotidien des 200 personnes à bord durant 36 heures. Découvrez le reportage.",https://www.facebook.com/TotalEnergiesCongo/videos/393762390288236/,,,,,,,,1.8
TotalEnergies,TotalEnergiesMadagascar,100064623674302,ENERGY_COMPANY,FR,"Ouvert du Lundi au Vendredi de 8h à 12h et de 13h à 17h
",2014-03-28 06:50:30,10309733,10312794,2024-02-13 15:00:17 GMT,2024-02-13,15:00:17,Photo,241,167,2,53,18,0,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/100064623674302/posts/771893091641473,,https://www.facebook.com/photo.php?fbid=771893051641477&set=a.683230960507687&type=3,,,,,,,,1.8
TotalEnergies,TotalEnergiesSenegal,100083255325329,ENERGY_COMPANY,SN,TotalEnergies est une compagnie multi-énergies mondiale de production et de fourniture d’énergies : p,2022-01-05 08:46:06,10278762,10279976,2024-04-02 19:05:08 BST,2024-04-02,19:05:08,Photo,61,32,28,0,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100083255325329/posts/399110349540806,"Devinez le mot qui se cache derrière ces images 🙃. Indice : lekk ba suur, naan ba mandi, sagnsé lu nice😎 #TotalEnergies #Ramadan2024",https://www.facebook.com/photo.php?fbid=399110332874141&set=a.286308450820997&type=3,,Quel mot se cache derrière ces images?,,,,,,1.79
TotalEnergies,TotalEnergiesDominicana,100064573784500,,,,,10269542,N/A,2024-04-20 15:00:01 BST,2024-04-20,15:00:01,Photo,34,31,0,0,3,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/TotalEnergiesDominicana/posts/812407590921693,"El buen servicio no es solo una prioridad, es nuestra promesa diaria hacia nuestros clientes.😁 #TotalEnergiesDO",https://www.facebook.com/photo.php?fbid=812407574255028&set=a.687989200030200&type=3,,,,,,,,1.79
TotalEnergies,TotalEnergiesDominicana,100064573784500,,,,,10285491,N/A,2024-04-19 22:04:41 BST,2024-04-19,22:04:41,Photo,34,30,0,3,0,0,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/TotalEnergiesDominicana/posts/812015727627546,"¡Celebramos 100 años de un espíritu pionero! Junto a socios comerciales, clientes y relacionados celebramos juntos estos 100 años de historia, perseverancia e innovación en el sector energético. Desde sus orígenes en 1924 como la Compañía Francesa de Petróleo hasta convertirse en una empresa multi-energética nos demuestra la historia que la resiliencia y el seguir reinventándose son cualidades innatas que nos han caracterizado siempre. Celebramos el seguir impulsando nuevas tecnologías para apoyar la transición energética y juntos seguir generando más energía, menores emisiones pero siempre siendo sostenibles. #TotalEnergiesDO",https://www.facebook.com/photo.php?fbid=812015687627550&set=a.687989200030200&type=3,,TotalEnergies Pioneers Pioneers10Uyears 100years 100 years Te TotalEnergies Celebramos 100 años siendo pioneros,Photos from TotalEnergies's post,,,,,1.79
Shell,ShellCaboVerde,100064049462971,ENERGY_COMPANY,IN,Energy Company,2018-11-14 16:28:32,9603068,9603712,2024-02-28 09:00:23 GMT,2024-02-28,09:00:23,Native Video,102,86,3,4,8,0,0,1,0,0,owned,Yes,14486,14534,0,00:00:26,https://www.facebook.com/100064049462971/posts/793725759439066,Explore a potência máxima do seu veículo com o óleo de motor #ShellHelix. 😎 Projectado para proporcionar um desempenho perfeito do motor e uma experiência de condução excecional. 🚘 Saiba mais em 👉🏾: http://spr.ly/6187pecXV:=:https://www.shell.com.cv/motorists/oils-lubricants/lubematch.html,https://www.facebook.com/ShellCaboVerde/videos/1570552403679618/,,,li1 - Helix_2.mp4,,,,,1.79
TotalEnergies,TotalEnergiesFiji,100064430150470,ENERGY_COMPANY,FR,"TotalEnergies is a broad energy company that produces and markets energies on a global scale: oil and biofuels, natural gas and green gases, renewables and electricity.",2015-07-12 21:38:45,10273343,10275745,2024-01-19 03:09:34 GMT,2024-01-19,03:09:34,Photo,68,54,2,3,8,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064430150470/posts/763128099178188,Join us at TotalEnergies Laucala Beach!!,https://www.facebook.com/photo.php?fbid=763127892511542&set=a.692688636222135&type=3,,,Photos from TotalEnergies's post,,,,,1.79
TotalEnergies,TotalEnergiesArgentina,100064895161707,ENERGY_COMPANY,AR,TotalEnergies es una gran empresa energética que produce y comercializa energías a escala mundial.,2011-12-27 15:32:40,10292188,10290594,2024-02-16 23:45:00 GMT,2024-02-16,23:45:00,Photo,34,10,6,5,0,0,13,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064895161707/posts/775247801315052,"No pongas agua de la canilla en el depósito del líquido refrigerante de tu auto. Puede parecer una opción económica, pero en realidad, puede ser perjudicial para tu motor. 🚰 El agua de la canilla no está diseñada para proteger tu motor de las temperaturas extremas. Usarla puede resultar en sobrecalentamiento en verano, lo que podría terminar en costosas reparaciones. 💰 La solución es sencilla: elegí un líquido refrigerante de calidad para mantener tu motor a la temperatura óptima y protegerlo contra la corrosión. Invertir en el cuidado adecuado es la mejor manera de mantener tu automóvil en buen estado y ahorrarte dolores de cabeza a largo plazo. 💯 Así que, por el bien de tu vehículo y tu tranquilidad, evitá el agua de la canilla y elegí el líquido refrigerante adecuado. 🚗 Tu motor te lo agradecerá. 🤝🏽 #TotalEnergies #LíquidoRefrigerante #CambioDeAceite #Verano #AceiteDeMotor #Verano2024 #Tips #CuidadoDelAuto #SeguridadVial #Viaje",https://www.facebook.com/photo.php?fbid=775247561315076&set=a.696317812541385&type=3,,,,,,,,1.79
Shell,ShellEgypt,100064307694782,ENERGY_COMPANY,EG,Welcome to the official Facebook page of Shell Egypt,2017-03-21 16:03:37,9599769,9620671,2024-01-17 16:04:57 GMT,2024-01-17,16:04:57,Photo,912,388,478,19,20,2,0,0,1,4,,-,0,0,0,N/A,https://www.facebook.com/100064307694782/posts/772096234943959,١ لتر مجاناً لما تشتري زيت شل هيلكس HX6 ال ٤ لتر. #شل_هيلكس #كمل_مشوارك رقم التسجيل الضريبي: ٧٦٥-٩٢٥-٤٤٩,https://www.facebook.com/photo.php?fbid=772095971610652&set=a.712127644274152&type=3,,,,,,,,1.78
TotalEnergies,TotalEnergiesFiji,100064430150470,ENERGY_COMPANY,FR,"TotalEnergies is a broad energy company that produces and markets energies on a global scale: oil and biofuels, natural gas and green gases, renewables and electricity.",2015-07-12 21:38:45,10331406,10334032,2024-05-14 06:38:58 BST,2024-05-14,06:38:58,Photo,66,50,5,2,8,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064430150470/posts/834604918697172,Craving some classic fish and chips? 🐠🍟 Head to TotalEnergies Waila and enjoy delicious 😍 fish & chips with a refreshing kumquat juice for only $15.00! 🐟🥤 #fishandchips #kumquatjuice #totalenergieswaila,https://www.facebook.com/photo.php?fbid=834605408697123&set=a.692688629555469&type=3,,café bonjour COTBO Deal! $15 Fish & Chips with refreshing Kumquat Juice at TotalEnergies Waila.,,,,,,1.78
TotalEnergies,TotalEnergiesSouthAfrica,100064874160082,ENERGY_COMPANY,ZA,"TotalEnergies is a broad energy company that produces and markets energies on a global scale: oil and biofuels, natural gas and green gases, renewables and electricity.",2011-02-16 07:26:00,10298442,10302264,2024-02-18 09:00:14 GMT,2024-02-18,09:00:14,Photo,148,87,12,35,12,0,1,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/100064874160082/posts/840687788103686,"🎉 Be sure to check out our exciting promotion at TotalEnergies! Purchase a promotional item in-store, scan the QR code, and WhatsApp your till slip to 076 927 2090 for a chance to win amazing prizes! 🏆 ⁣ ⁣ T&Cs apply",https://www.facebook.com/photo.php?fbid=840687688103696&set=a.743395387832927&type=3,,,Photos from TotalEnergies's post,,,,,1.78
Shell,ShellSGP,100064729357396,ENERGY_COMPANY,IN,Driving #PoweringProgress in Singapore,2018-06-21 09:14:17,9631612,9636101,2024-05-03 10:00:00 BST,2024-05-03,10:00:00,Photo,98,87,0,4,5,0,0,1,0,1,,-,0,0,0,N/A,https://www.facebook.com/100064729357396/posts/832235728944065,"<Shell promo 1: Car wash giveaway>🚗 We’re giving a Deluxe Shell Car Care package to three lucky winners each (worth up to $280!)! On top of a FULL TANK of Shell V-Power, the package includes a car wash, rim clean, tire shine, vacuum, interior disinfectant wipe down and polishing wax. To enter, simply like and share this post with the caption, ""Shell's SUPER $8 Car Wash deal!"". Don't forget to comment and tag two friends who would also love a squeaky-clean ride. The three of you will stand a chance to win the Deluxe package. The giveaway ends on 31 May 2024, Friday, at 11.59pm. Rejuvenate your engine performance with Shell V-Power, which 100% cleans critical engine parts, and enjoy that refreshing clean car with Shell Car Wash today! <Shell promo 2: Super car wash deal>🌟✨ UNLIMITED REDEMPTIONS*: Enjoy your car wash at only $8 per wash (U.P $12) when you fill up with Shell V-Power in May! To unlock this offer on your Shell app, existing Shell GO+ members need to accumulate 60 litres of Shell V-Power. New members will need to spend $88 on Shell V-Power. Terms & Conditions apply. • $8 per manual car wash applies to sedans, MPVs, and SUVs only. • Promotion is valid from 2 May to 31 May 2024 only • Once offer is unlocked in May, customer has 30 days to enjoy the unlimited redemptions • Visit https://go.shell.com/4aYWCOl:=:https://www.shell.com.sg/motorists/shell-fuels/shell-v-power.html for more information • The Deluxe Shell Car Care package is available for sedans, MPVs, and SUVs only.",https://www.facebook.com/photo.php?fbid=832235705610734&set=a.707788378055468&type=3,,Shell 木 V-Power Shell Car Wash Enjoy $8 per car wash (U.P.$12) (U.P. $12) when you fill up with Shell V-Power Power UNLIMITED REDEMPTIONS FOR 30 DAYS,,,,,,1.78
Eni,EniItalia,100064368955100,ENERGY_COMPANY,IT,Benvenuti sulla pagina ufficiale di Eni. Qui la policy della pagina: https://bit.ly/2yxWB6Q,2015-07-03 15:12:58,316477,317989,2024-02-05 11:30:19 GMT,2024-02-05,11:30:19,Native Video,57,49,1,4,1,0,2,0,0,0,owned,Yes,587,608,0,00:00:11,https://www.facebook.com/100064368955100/posts/783130200509271,"Insieme a Plenitude ed Enilive porteremo a #Sanremo2024 uno spettacolo unico, come la nostra energia. #EnergiaUnica Seguici e scopri ogni sera una sorpresa: https://bit.ly/3SLf9H6:=:https://www.eni.com/static/energia-unica/?&linkId=100000239410959",https://www.facebook.com/EniItalia/videos/7228843827162275/,,,#EnergiaUnica,,,,,1.78
TotalEnergies,TotalEnergiesMauritius,100072498825841,ENERGY_COMPANY,MU,"TotalEnergies est une compagnie multi-énergies mondiale  de production et de fourniture d’énergies : pétrole et  biocarburants, gaz naturel et gaz verts, renouvelables et  électricité.",2017-03-23 05:59:31,10275425,10276887,2024-03-22 12:30:33 GMT,2024-03-22,12:30:33,Photo,470,421,35,4,7,0,1,1,0,1,,-,0,0,0,N/A,https://www.facebook.com/100072498825841/posts/429325522827405,"Pour célébrer les 100 ans de TotalEnergies, nous vous offrons l'opportunité de gagner jusqu'à 100 minutes de recharge en cadeau ! 🎁 Comment faire ? Il vous suffit juste de recharger votre véhicule sur une de nos bornes 22kW AC le 28 mars. Connectez vous sur l'application TotalEnergies Charging pour repérer les bornes de TotalEnergies! ⚡️ #TotalEnergies #Mauritius #recharge #ev #electric #cadeau #100ans *Conditions applicables",https://www.facebook.com/photo.php?fbid=429323772827580&set=a.330505999376025&type=3,,,,,,,,1.78
bp,BPemPortugal,100063401018124,ENERGY_COMPANY,PT,"95 anos em Portugal, e ainda agora começámos.",2019-01-03 11:01:41,1072636,1073472,2024-03-21 10:00:00 GMT,2024-03-21,10:00:00,Photo,886,819,8,35,20,0,0,0,1,3,,-,0,0,0,N/A,https://www.facebook.com/100063401018124/posts/777606604362700,"🎁 GANHE UM CARTÃO DE COMBUSTÍVEL COM 100€! 🎁 Andar na estrada proporciona-nos sempre histórias para contar mais tarde. A proposta é simples: partilhe connosco esses momentos. Conte-nos uma história inusitada, divertida, caricata ou única que tenha passado na estrada, enquanto estava em viagem. Participe até ao dia 20 de cada mês, para selecionarmos as participações mais criativas e premiá-las com cartões de combustível no valor de 100€. Porque em 2024 estamos a celebrar 95 anos da bp, queremos que todos os que partilharam esta longa história connosco, também ganhem. 💚 #bp95anosemportugal #bpportugal Participação no formulário desta página: https://bit.ly/3TGduD0:=:https://www.bp.com/pt_pt/portugal/home/sobre-nos/bp-portugal/historia/95-anos-bp-portugal/historias-ao-km-95.html Regulamento* aqui: https://bit.ly/4aaRZA0:=:https://www.bp.com/content/dam/bp/country-sites/pt_pt/portugal/home/sobre-n%C3%B3s/BP%20Regulamento%20Passatempo%2095%20Anos_20240306.pdf",https://www.facebook.com/photo.php?fbid=777606587696035&set=a.679149824208379&type=3,,,,,,,,1.78
Shell,ShellMarocLtd,100069541156962,ENERGY_COMPANY,MA,"Bienvenue sur la page officielle de Shell Maroc, gérée en partenariat avec Vivo Energy Maroc",2017-05-03 16:02:40,9594895,9606374,2024-02-17 11:30:19 GMT,2024-02-17,11:30:19,Native Video,"1,486",1433,12,10,21,1,1,1,1,6,owned,Yes,517823,517853,0,00:00:16,https://www.facebook.com/100069541156962/posts/707595058235193,L’heure de la révélation ! Nous vous dévoilons nos nouveaux carburants améliorés qui promettent de transformer votre quotidien avec une conduite exceptionnelle ! À découvrir dans toutes nos stations Shell ⛽️ ! #GivingYouMore #NewShellFuelSave #NewShellVPower,https://www.facebook.com/ShellMarocLtd/videos/782433390409315/,,,,,,,,1.78
TotalEnergies,TotalEnergiesUkraine,100064672903006,ENERGY_COMPANY,UA,"TotalEnergies - міжнародна енергетична компанія, що виробляє та реалізує нафту, біопаливо, газ, електро- та енергію з відновлюваних джерел.",2016-03-09 10:09:58,10316608,10317758,2024-01-25 07:00:18 GMT,2024-01-25,07:00:18,Photo,295,164,92,8,0,3,28,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064672903006/posts/779180827581007,"Як автомобіліст дізнається, що йому потрібно заправитися пальним? Він користується трьома методами: • Перший — це коли вказівник пального показує, що бак майже порожній. Це найбільш надійний і очевидний спосіб, але також найнудніший. • Другий — це коли автомобіліст починає чути дивні звуки від двигуна. Це трохи ризиковано, але також додає трохи адреналіну та емоцій. Якщо він встигне до заправки, то відчує себе переможцем. • Третій — це коли автомобіліст бачить, що ціна на бензин знизилася. Це найрідкісніший і найщасливіший випадок. Він відразу ж їде на заправку і наливає повний бак, навіть якщо він і так був наполовину заповнений. Пишіть у коментарі, на якій позначці ви розумієте, що «вже час» 😉",https://www.facebook.com/photo.php?fbid=779180814247675&set=a.704774218355002&type=3,,,,,,,,1.78
